countyCode,districtCode,schoolCode,recordType,charter,testYear,countyName,districtName,schoolName,zipcode
30,66621,3038098,01,0000,2011-2012,Orange,Orange Unified,Villa Park High,92861
30,66621,6029748,01,0000,2011-2012,Orange,Orange Unified,California Elementary,92867
30,66621,6029755,01,0000,2011-2012,Orange,Orange Unified,Cambridge Elementary,92866
30,66621,6029763,01,0000,2011-2012,Orange,Orange Unified,Crescent Elementary,92807
30,66621,6029771,01,0000,2011-2012,Orange,Orange Unified,Esplanade Elementary,92869
30,66621,6029789,01,0000,2011-2012,Orange,Orange Unified,Fairhaven Elementary,92701
30,66621,6029797,01,0000,2011-2012,Orange,Orange Unified,Fletcher Elementary,92865
30,66621,6029805,01,0000,2011-2012,Orange,Orange Unified,Handy Elementary,92867
30,66621,6029821,01,0000,2011-2012,Orange,Orange Unified,Jordan Elementary,92869
30,66621,6029854,01,0000,2011-2012,Orange,Orange Unified,Lampson Elementary,92840
30,66621,6029862,01,0000,2011-2012,Orange,Orange Unified,La Veta Elementary,92869
30,66621,6029870,01,0000,2011-2012,Orange,Orange Unified,Olive Elementary,92865
30,66621,6029888,01,0000,2011-2012,Orange,Orange Unified,Palmyra Elementary,92866
30,66621,6029896,01,0000,2011-2012,Orange,Orange Unified,Panorama Elementary,92705
30,66621,6029912,01,0000,2011-2012,Orange,Orange Unified,Prospect Elementary,92869
30,66621,6029920,01,0000,2011-2012,Orange,Orange Unified,Canyon Hills,92807
30,66621,6029938,01,0000,2011-2012,Orange,Orange Unified,Serrano Elementary,92861
30,66621,6029953,01,0000,2011-2012,Orange,Orange Unified,Sycamore Elementary,92868
30,66621,6029961,01,0000,2011-2012,Orange,Orange Unified,Taft Elementary,92865
30,66621,6029979,01,0000,2011-2012,Orange,Orange Unified,Villa Park Elementary,92861
30,66621,6029987,01,0000,2011-2012,Orange,Orange Unified,West Orange Elementary,92868
30,66621,6058937,01,0000,2011-2012,Orange,Orange Unified,Cerro Villa Middle,92861
30,66621,6058945,01,0000,2011-2012,Orange,Orange Unified,McPherson (Elem),92869
30,66621,6061725,01,0000,2011-2012,Orange,Orange Unified,Portola Middle,92868
30,66621,6061733,01,0000,2011-2012,Orange,Orange Unified,Yorba Middle,92867
30,66621,6071112,01,0000,2011-2012,Orange,Orange Unified,Linda Vista Elementary,92869
30,66621,6071120,01,0000,2011-2012,Orange,Orange Unified,Nohl Canyon Elementary,92807
30,66621,6096333,01,0000,2011-2012,Orange,Orange Unified,Imperial Elementary,92807
30,66621,6097364,01,0000,2011-2012,Orange,Orange Unified,Anaheim Hills Elementary,92807
30,66621,6107767,01,0000,2011-2012,Orange,Orange Unified,Chapman Hills Elementary,92869
30,66621,6114565,01,0000,2011-2012,Orange,Orange Unified,Canyon Rim Elementary,92808
30,66621,6116586,01,0000,2011-2012,Orange,Orange Unified,Running Springs Elementary,92808
30,66621,6085328,10,0066,2011-2012,Orange,Orange Unified,Santiago Middle,92869
30,66621,6094874,10,0445,2011-2012,Orange,Orange Unified,El Rancho Charter,92808
30,66647,0000000,02,0000,2011-2012,Orange,Placentia-Yorba Linda Unified,,92870
30,66647,0102897,01,0000,2011-2012,Orange,Placentia-Yorba Linda Unified,Melrose Elementary,92870
30,66647,0109678,01,0000,2011-2012,Orange,Placentia-Yorba Linda Unified,Lakeview Elementary,92886
30,66647,0116525,01,0000,2011-2012,Orange,Placentia-Yorba Linda Unified,Valadez Middle,92870
30,66647,0119404,01,0000,2011-2012,Orange,Placentia-Yorba Linda Unified,Yorba Linda High,92886
30,66647,3030053,01,0000,2011-2012,Orange,Placentia-Yorba Linda Unified,Esperanza High,92807
30,66647,3031929,01,0000,2011-2012,Orange,Placentia-Yorba Linda Unified,El Dorado High,92870
30,66647,3031945,01,0000,2011-2012,Orange,Placentia-Yorba Linda Unified,El Camino Real Continuation High,92870
30,66647,3038023,01,0000,2011-2012,Orange,Placentia-Yorba Linda Unified,Valencia High,92870
30,66647,6029995,01,0000,2011-2012,Orange,Placentia-Yorba Linda Unified,Brookhaven Elementary,92870
30,66647,6030001,01,0000,2011-2012,Orange,Placentia-Yorba Linda Unified,Wagner (Charles) Elementary,92870
30,66647,6030019,01,0000,2011-2012,Orange,Placentia-Yorba Linda Unified,Tuffree Middle,92870
30,66647,6030027,01,0000,2011-2012,Orange,Placentia-Yorba Linda Unified,Glenknoll Elementary,92886
30,66647,6030035,01,0000,2011-2012,Orange,Placentia-Yorba Linda Unified,Golden Elementary,92870
30,66647,6030043,01,0000,2011-2012,Orange,Placentia-Yorba Linda Unified,Kraemer Middle,92870
30,66647,6030050,01,0000,2011-2012,Orange,Placentia-Yorba Linda Unified,Morse Avenue Elementary,92870
30,66647,6030076,01,0000,2011-2012,Orange,Placentia-Yorba Linda Unified,Rio Vista Elementary,92806
30,66647,6030084,01,0000,2011-2012,Orange,Placentia-Yorba Linda Unified,Ruby Drive Elementary,92870
30,66647,6030092,01,0000,2011-2012,Orange,Placentia-Yorba Linda Unified,Sierra Vista Elementary,92870
30,66647,6030100,01,0000,2011-2012,Orange,Placentia-Yorba Linda Unified,Van Buren Elementary,92870
30,66647,6030936,01,0000,2011-2012,Orange,Placentia-Yorba Linda Unified,Paine (Mabel M.) Elementary,92886
30,66647,6030951,01,0000,2011-2012,Orange,Placentia-Yorba Linda Unified,Rose Drive Elementary,92886
30,66647,6030969,01,0000,2011-2012,Orange,Placentia-Yorba Linda Unified,Yorba Linda Middle,92886
30,66647,6068621,01,0000,2011-2012,Orange,Placentia-Yorba Linda Unified,Yorba (Bernardo) Middle,92886
30,66647,6071146,01,0000,2011-2012,Orange,Placentia-Yorba Linda Unified,Fairmont Elementary,92886
30,66647,6085633,01,0000,2011-2012,Orange,Placentia-Yorba Linda Unified,Topaz Elementary,92831
30,66647,6085641,01,0000,2011-2012,Orange,Placentia-Yorba Linda Unified,Glenview Elementary,92807
30,66647,6095160,01,0000,2011-2012,Orange,Placentia-Yorba Linda Unified,Linda Vista Elementary,92886
30,66647,6097000,01,0000,2011-2012,Orange,Placentia-Yorba Linda Unified,Woodsboro Elementary,92807
30,66647,6097018,01,0000,2011-2012,Orange,Placentia-Yorba Linda Unified,Tynes (John O.) Elementary,92870
30,66647,6106009,01,0000,2011-2012,Orange,Placentia-Yorba Linda Unified,Travis Ranch,92887
30,66647,6109102,01,0000,2011-2012,Orange,Placentia-Yorba Linda Unified,Bryant Ranch Elementary,92887
30,66670,0000000,02,0000,2011-2012,Orange,Santa Ana Unified,,92701
30,66670,0108365,01,0000,2011-2012,Orange,Santa Ana Unified,Segerstrom High,92704
30,66670,0108373,01,0000,2011-2012,Orange,Santa Ana Unified,Esqueda (Manuel) Elementary,92707
30,66670,0114736,01,0000,2011-2012,Orange,Santa Ana Unified,Hector G. Godinez,92704
30,66670,0116582,01,0000,2011-2012,Orange,Santa Ana Unified,Heroes Elementary,92703
30,66670,3030475,01,0000,2011-2012,Orange,Santa Ana Unified,Chavez (Cesar E. ) High,92707
30,66670,3030491,01,0000,2011-2012,Orange,Santa Ana Unified,Century High,92705
30,66670,3030608,01,0000,2011-2012,Orange,Santa Ana Unified,Middle College High,92706
30,66670,3034998,01,0000,2011-2012,Orange,Santa Ana Unified,Lorin Griset Academy,92704
30,66670,3035821,01,0000,2011-2012,Orange,Santa Ana Unified,Saddleback High,92707
30,66670,3036357,01,0000,2011-2012,Orange,Santa Ana Unified,Santa Ana High,92701
30,66670,3036456,01,0000,2011-2012,Orange,Santa Ana Unified,Valley High,92704
30,66670,6030209,01,0000,2011-2012,Orange,Santa Ana Unified,Adams Elementary,92704
30,66670,6030217,01,0000,2011-2012,Orange,Santa Ana Unified,Jackson (Andrew) Elementary,92704
30,66670,6030225,01,0000,2011-2012,Orange,Santa Ana Unified,Harvey (Carl) Elementary,92704
30,66670,6030233,01,0000,2011-2012,Orange,Santa Ana Unified,Diamond Elementary,92704
30,66670,6030241,01,0000,2011-2012,Orange,Santa Ana Unified,Edison (Thomas A.) Elementary,92707
30,66670,6030266,01,0000,2011-2012,Orange,Santa Ana Unified,Fremont Elementary,92703
30,66670,6030274,01,0000,2011-2012,Orange,Santa Ana Unified,Hoover Elementary,92706
30,66670,6030282,01,0000,2011-2012,Orange,Santa Ana Unified,Jefferson Elementary,92704
30,66670,6030308,01,0000,2011-2012,Orange,Santa Ana Unified,Lincoln (Abraham) Elementary,92704
30,66670,6030316,01,0000,2011-2012,Orange,Santa Ana Unified,Lowell Elementary,92703
30,66670,6030324,01,0000,2011-2012,Orange,Santa Ana Unified,Madison Elementary,92707
30,66670,6030332,01,0000,2011-2012,Orange,Santa Ana Unified,Martin Elementary,92707
30,66670,6030357,01,0000,2011-2012,Orange,Santa Ana Unified,Monroe Elementary,92707
30,66670,6030365,01,0000,2011-2012,Orange,Santa Ana Unified,Monte Vista Elementary,92704
30,66670,6030399,01,0000,2011-2012,Orange,Santa Ana Unified,Roosevelt(Theodore) Elementary,92701
30,66670,6030407,01,0000,2011-2012,Orange,Santa Ana Unified,Santiago Elementary,92706
30,66670,6030415,01,0000,2011-2012,Orange,Santa Ana Unified,Sierra Intermediate,92705
30,66670,6030431,01,0000,2011-2012,Orange,Santa Ana Unified,Washington Elementary,92707
30,66670,6030449,01,0000,2011-2012,Orange,Santa Ana Unified,Wilson Elementary,92706
30,66670,6058978,01,0000,2011-2012,Orange,Santa Ana Unified,Lathrop (Julia C.) Intermediate,92707
30,66670,6058986,01,0000,2011-2012,Orange,Santa Ana Unified,Carr (Gerald P.) Intermediate,92704
30,66670,6061741,01,0000,2011-2012,Orange,Santa Ana Unified,McFadden Intermediate,92704
30,66670,6061758,01,0000,2011-2012,Orange,Santa Ana Unified,Willard Intermediate,92706
30,66670,6071195,01,0000,2011-2012,Orange,Santa Ana Unified,Taft Elementary,92707
30,66670,6094684,01,0000,2011-2012,Orange,Santa Ana Unified,Spurgeon Intermediate,92703
30,66670,6095152,01,0000,2011-2012,Orange,Santa Ana Unified,Franklin Elementary,92701
30,66670,6098552,01,0000,2011-2012,Orange,Santa Ana Unified,Muir (John) Fundamental Elementary,92705
30,66670,6099816,01,0000,2011-2012,Orange,Santa Ana Unified,Greenville Fundamental Elementary,92704
30,66670,6102826,01,0000,2011-2012,Orange,Santa Ana Unified,MacArthur (Douglas) Fundament,92707
30,66670,6102875,01,0000,2011-2012,Orange,Santa Ana Unified,Remington (Frederick) Elementary,92701
30,66670,6106165,01,0000,2011-2012,Orange,Santa Ana Unified,Sepulveda (Jose) Elementary,92704
30,66670,6107692,01,0000,2011-2012,Orange,Santa Ana Unified,Kennedy (John F.) Elementary,92705
30,66670,6108484,01,0000,2011-2012,Orange,Santa Ana Unified,Garfield Elementary,92701
30,66670,6109904,01,0000,2011-2012,Orange,Santa Ana Unified,Pio Pico Elementary,92703
30,66670,6110175,01,0000,2011-2012,Orange,Santa Ana Unified,Carver (George) Elementary,92703
30,66670,6110183,01,0000,2011-2012,Orange,Santa Ana Unified,Heninger (Martin R.) Elementary,92701
30,66670,6111298,01,0000,2011-2012,Orange,Santa Ana Unified,Walker Elementary,92701
30,66670,6113377,01,0000,2011-2012,Orange,Santa Ana Unified,Martin Luther King Elementary,92703
30,66670,6114631,01,0000,2011-2012,Orange,Santa Ana Unified,Davis (Wallace R.) Elementary,92701
30,66670,6115133,01,0000,2011-2012,Orange,Santa Ana Unified,Community Day Inter. and High,92703
30,66670,6115588,01,0000,2011-2012,Orange,Santa Ana Unified,Villa (R.A.) Fund. Inter.,92701
30,66670,6115836,01,0000,2011-2012,Orange,Santa Ana Unified,Romero-Cruz (Lydia),92703
30,66670,6116917,01,0000,2011-2012,Orange,Santa Ana Unified,Thorpe (Jim) Fundamental,92704
30,66670,6117899,01,0000,2011-2012,Orange,Santa Ana Unified,Mendez Fundamental,92706
30,66670,0000000,02,0290,2011-2012,Orange,OCHSA,,92701
30,66670,3030723,09,0290,2011-2012,Orange,OCHSA,OCHSA,92701
30,66670,0000000,02,0365,2011-2012,Orange,El Sol Santa Ana Science,,92701
30,66670,6119127,09,0365,2011-2012,Orange,El Sol Santa Ana Science,El Sol Santa Ana Science,92701
30,66670,0000000,02,0578,2011-2012,Orange,Cole (Edward B.) Academy,,92701
30,66670,0101626,09,0578,2011-2012,Orange,Cole (Edward B.) Academy,Cole (Edward B.) Academy,92701
30,66670,0000000,02,0632,2011-2012,Orange,Nova Academy,,92703
30,66670,0106567,09,0632,2011-2012,Orange,Nova Academy,Nova Academy,92703
30,66670,0000000,02,0701,2011-2012,Orange,Orange County Educational Arts,,92701
30,66670,0109066,09,0701,2011-2012,Orange,Orange County Educational Arts,Orange County Educational Arts,92701
30,66696,0000000,02,0000,2011-2012,Orange,Savanna Elementary,,92804
30,66696,6030456,01,0000,2011-2012,Orange,Savanna Elementary,Cerritos Elementary,92804
30,66696,6030464,01,0000,2011-2012,Orange,Savanna Elementary,Hansen Elementary,92804
30,66696,6030472,01,0000,2011-2012,Orange,Savanna Elementary,Holder Elementary,90620
30,66696,6030506,01,0000,2011-2012,Orange,Savanna Elementary,Twila Reid Elementary,92804
30,66746,0000000,02,0000,2011-2012,Orange,Westminster Elementary,,92683
30,66746,0119925,01,0000,2011-2012,Orange,Westminster Elementary,Ada Clegg Elementary,92647
30,66746,6030712,01,0000,2011-2012,Orange,Westminster Elementary,Helen Stacey Middle,92647
30,66746,6030720,01,0000,2011-2012,Orange,Westminster Elementary,Schroeder Elementary,92647
30,66746,6030738,01,0000,2011-2012,Orange,Westminster Elementary,Demille Elementary,92655
30,66746,6030753,01,0000,2011-2012,Orange,Westminster Elementary,Finley Elementary,92683
30,66746,6030761,01,0000,2011-2012,Orange,Westminster Elementary,Eastwood Elementary,92683
30,66746,6030787,01,0000,2011-2012,Orange,Westminster Elementary,Fryberger Elementary,92683
30,66746,6030795,01,0000,2011-2012,Orange,Westminster Elementary,Anderson Elementary,92844
30,66746,6030811,01,0000,2011-2012,Orange,Westminster Elementary,Meairs Elementary,92844
30,66746,6030829,01,0000,2011-2012,Orange,Westminster Elementary,Hayden (Jessie) Elementary,92655
30,66746,6030837,01,0000,2011-2012,Orange,Westminster Elementary,Webber Elementary,92683
30,66746,6030852,01,0000,2011-2012,Orange,Westminster Elementary,Willmore Elementary,92683
30,66746,6030860,01,0000,2011-2012,Orange,Westminster Elementary,Schmitt Elementary,92683
30,66746,6030878,01,0000,2011-2012,Orange,Westminster Elementary,Johnson Middle,92683
30,66746,6030886,01,0000,2011-2012,Orange,Westminster Elementary,Sequoia Elementary,92683
30,66746,6030928,01,0000,2011-2012,Orange,Westminster Elementary,Warner Middle,92683
30,73635,0000000,02,0000,2011-2012,Orange,Saddleback Valley Unified,,92691
30,73635,3030061,01,0000,2011-2012,Orange,Saddleback Valley Unified,El Toro High,92630
30,73635,3030079,01,0000,2011-2012,Orange,Saddleback Valley Unified,Silverado High, Cont.,92691
30,73635,3030244,01,0000,2011-2012,Orange,Saddleback Valley Unified,Laguna Hills High,92653
30,73635,3030392,01,0000,2011-2012,Orange,Saddleback Valley Unified,Trabuco Hills High,92691
30,73635,3030509,01,0000,2011-2012,Orange,Saddleback Valley Unified,Mira Monte High (Alter.),92691
30,73635,3034956,01,0000,2011-2012,Orange,Saddleback Valley Unified,Mission Viejo High,92691
30,73635,6030142,01,0000,2011-2012,Orange,Saddleback Valley Unified,La Paz Intermediate,92691
30,73635,6030159,01,0000,2011-2012,Orange,Saddleback Valley Unified,Linda Vista Elementary,92691
30,73635,6030175,01,0000,2011-2012,Orange,Saddleback Valley Unified,Olivewood Elementary,92630
30,73635,6030530,01,0000,2011-2012,Orange,Saddleback Valley Unified,Trabuco Elementary,92678
30,73635,6066872,01,0000,2011-2012,Orange,Saddleback Valley Unified,Valencia Elementary,92653
30,73635,6068639,01,0000,2011-2012,Orange,Saddleback Valley Unified,Cordillera Elementary,92691
30,73635,6071153,01,0000,2011-2012,Orange,Saddleback Valley Unified,Del Cerro Elementary,92691
30,73635,6071161,01,0000,2011-2012,Orange,Saddleback Valley Unified,Los Alisos Intermediate,92691
30,73635,6085336,01,0000,2011-2012,Orange,Saddleback Valley Unified,De Portola Elementary,92691
30,73635,6085351,01,0000,2011-2012,Orange,Saddleback Valley Unified,Santiago Elementary,92630
30,73635,6089494,01,0000,2011-2012,Orange,Saddleback Valley Unified,Montevideo Elementary,92691
30,73635,6089502,01,0000,2011-2012,Orange,Saddleback Valley Unified,Glen Yermo Elementary,92691
30,73635,6089510,01,0000,2011-2012,Orange,Saddleback Valley Unified,Esperanza,92691
30,73635,6094668,01,0000,2011-2012,Orange,Saddleback Valley Unified,Lomarena Elementary,92653
30,73635,6094676,01,0000,2011-2012,Orange,Saddleback Valley Unified,San Joaquin Elementary,92653
30,73635,6095145,01,0000,2011-2012,Orange,Saddleback Valley Unified,Serrano Intermediate,92630
30,73635,6096044,01,0000,2011-2012,Orange,Saddleback Valley Unified,Rancho Canada Elementary,92630
30,73635,6097372,01,0000,2011-2012,Orange,Saddleback Valley Unified,La Madera Elementary,92630
30,73635,6101059,01,0000,2011-2012,Orange,Saddleback Valley Unified,Del Lago Elementary,92691
30,73635,6106926,01,0000,2011-2012,Orange,Saddleback Valley Unified,Trabuco Mesa Elementary,92688
30,73635,6109540,01,0000,2011-2012,Orange,Saddleback Valley Unified,Cielo Vista Elementary,92688
30,73635,6110845,01,0000,2011-2012,Orange,Saddleback Valley Unified,Lake Forest Elementary,92630
30,73635,6110936,01,0000,2011-2012,Orange,Saddleback Valley Unified,Portola Hills Elementary,92679
30,73635,6111561,01,0000,2011-2012,Orange,Saddleback Valley Unified,Rancho Santa Margarita,92688
30,73635,6112452,01,0000,2011-2012,Orange,Saddleback Valley Unified,Robinson Elementary,92679
30,73635,6112577,01,0000,2011-2012,Orange,Saddleback Valley Unified,Foothill Ranch Elementary,92691
30,73635,6114888,01,0000,2011-2012,Orange,Saddleback Valley Unified,Melinda Heights Elementary,92688
30,73635,6030183,10,0157,2011-2012,Orange,Saddleback Valley Unified,Gates (Ralph A.) Elementary,92630
30,73643,0000000,02,0000,2011-2012,Orange,Tustin Unified,,92780
30,73643,0102871,01,0000,2011-2012,Orange,Tustin Unified,Arnold O. Beckman High,92602
30,73643,0102889,01,0000,2011-2012,Orange,Tustin Unified,Hicks Canyon Elementary,92602
30,73643,0121152,01,0000,2011-2012,Orange,Tustin Unified,Orchard Hills,92602
30,73643,3030590,01,0000,2011-2012,Orange,Tustin Unified,Sycamore High, Alt.,92780
30,73643,3032109,01,0000,2011-2012,Orange,Tustin Unified,Foothill High,92705
30,73643,3032919,01,0000,2011-2012,Orange,Tustin Unified,Hillview High, Cont.,92705
30,73643,3037553,01,0000,2011-2012,Orange,Tustin Unified,Tustin High,92780
30,73643,6030548,01,0000,2011-2012,Orange,Tustin Unified,Arroyo Elementary,92705
30,73643,6030555,01,0000,2011-2012,Orange,Tustin Unified,Beswick (Benjamin F.) Elementary,92780
30,73643,6030563,01,0000,2011-2012,Orange,Tustin Unified,Lambert (C. C.) Elementary,92780
30,73643,6030571,01,0000,2011-2012,Orange,Tustin Unified,Utt (C. E.) Middle,92780
30,73643,6030589,01,0000,2011-2012,Orange,Tustin Unified,Columbus Tustin Middle,92780
30,73643,6030605,01,0000,2011-2012,Orange,Tustin Unified,Foss (Guin) Elementary,92705
30,73643,6030613,01,0000,2011-2012,Orange,Tustin Unified,Estock (Helen) Elementary,92780
30,73643,6030621,01,0000,2011-2012,Orange,Tustin Unified,Hewes Middle,92705
30,73643,6030639,01,0000,2011-2012,Orange,Tustin Unified,Loma Vista Elementary,92705
30,73643,6030662,01,0000,2011-2012,Orange,Tustin Unified,Red Hill,92705
30,73643,6030670,01,0000,2011-2012,Orange,Tustin Unified,Veeh (Marjorie) Elementary,92780
30,73643,6030688,01,0000,2011-2012,Orange,Tustin Unified,Benson (Barbara) Elementary,92780
30,73643,6030696,01,0000,2011-2012,Orange,Tustin Unified,Tustin Memorial Elementary,92705
30,73643,6030704,01,0000,2011-2012,Orange,Tustin Unified,Nelson (W. R.) Elementary,92780
30,73643,6066898,01,0000,2011-2012,Orange,Tustin Unified,Heideman (Robert) Elementary,92780
30,73643,6085369,01,0000,2011-2012,Orange,Tustin Unified,Thorman (Jeane) Elementary,92780
30,73643,6085377,01,0000,2011-2012,Orange,Tustin Unified,Currie (A. G.) Middle,92780
30,73643,6113054,01,0000,2011-2012,Orange,Tustin Unified,Tustin Ranch Elementary,92782
30,73643,6114482,01,0000,2011-2012,Orange,Tustin Unified,Peters Canyon Elementary,92782
30,73643,6116305,01,0000,2011-2012,Orange,Tustin Unified,Pioneer Middle,92782
30,73643,6118764,01,0000,2011-2012,Orange,Tustin Unified,Ladera Elementary,92782
30,73643,6118772,01,0000,2011-2012,Orange,Tustin Unified,Myford Elementary,92602
30,73650,0000000,02,0000,2011-2012,Orange,Irvine Unified,,92604
30,73650,3030129,01,0000,2011-2012,Orange,Irvine Unified,Creekside High,92606
30,73650,3030152,01,0000,2011-2012,Orange,Irvine Unified,Irvine High,92604
30,73650,3030285,01,0000,2011-2012,Orange,Irvine Unified,Woodbridge High,92604
30,73650,3030467,01,0000,2011-2012,Orange,Irvine Unified,Alternative Education-San Joaquin High,92606
30,73650,3030657,01,0000,2011-2012,Orange,Irvine Unified,Northwood High,92620
30,73650,3035102,01,0000,2011-2012,Orange,Irvine Unified,University High,92612
30,73650,6030191,01,0000,2011-2012,Orange,Irvine Unified,University Park Elementary,92612
30,73650,6068647,01,0000,2011-2012,Orange,Irvine Unified,Turtle Rock Elementary,92603
30,73650,6071179,01,0000,2011-2012,Orange,Irvine Unified,Rancho San Joaquin Middle,92612
30,73650,6085344,01,0000,2011-2012,Orange,Irvine Unified,Woodbury Elementary,92620
30,73650,6089429,01,0000,2011-2012,Orange,Irvine Unified,Culverdale Elementary,92614
30,73650,6089437,01,0000,2011-2012,Orange,Irvine Unified,College Park Elementary,92606
30,73650,6089445,01,0000,2011-2012,Orange,Irvine Unified,Greentree Elementary,92604
30,73650,6094718,01,0000,2011-2012,Orange,Irvine Unified,Vista Verde,92603
30,73650,6095137,01,0000,2011-2012,Orange,Irvine Unified,Venado Middle,92604
30,73650,6096184,01,0000,2011-2012,Orange,Irvine Unified,Deerfield Elementary,92604
30,73650,6096192,01,0000,2011-2012,Orange,Irvine Unified,Stonegate Elementary,92620
30,73650,6096200,01,0000,2011-2012,Orange,Irvine Unified,Stone Creek Elementary,92604
30,73650,6097042,01,0000,2011-2012,Orange,Irvine Unified,Bonita Canyon Elementary,92603
30,73650,6098511,01,0000,2011-2012,Orange,Irvine Unified,Lakeside Middle,92604
30,73650,6098529,01,0000,2011-2012,Orange,Irvine Unified,Santiago Hills Elementary,92620
30,73650,6100317,01,0000,2011-2012,Orange,Irvine Unified,Eastshore Elementary,92604
30,73650,6100838,01,0000,2011-2012,Orange,Irvine Unified,Alderwood Basics Plus,92603
30,73650,6100861,01,0000,2011-2012,Orange,Irvine Unified,Northwood Elementary,92620
30,73650,6100879,01,0000,2011-2012,Orange,Irvine Unified,Sierra Vista Middle,92620
30,73650,6102719,01,0000,2011-2012,Orange,Irvine Unified,Brywood Elementary,92620
30,73650,6106850,01,0000,2011-2012,Orange,Irvine Unified,Meadow Park,92614
30,73650,6107502,01,0000,2011-2012,Orange,Irvine Unified,Springbrook Elementary,92614
30,73650,6108799,01,0000,2011-2012,Orange,Irvine Unified,Westpark Elementary,92614
30,73650,6111876,01,0000,2011-2012,Orange,Irvine Unified,South Lake Middle,92614
30,73650,6115455,01,0000,2011-2012,Orange,Irvine Unified,Canyon View Elementary,92620
30,73650,6115786,01,0000,2011-2012,Orange,Irvine Unified,Plaza Vista,92606
30,73650,6120141,01,0000,2011-2012,Orange,Irvine Unified,Oak Creek Elementary,92618
30,73924,0000000,02,0000,2011-2012,Orange,Los Alamitos Unified,,90720
30,73924,3033917,01,0000,2011-2012,Orange,Los Alamitos Unified,Los Alamitos High,90720
30,73924,6029045,01,0000,2011-2012,Orange,Los Alamitos Unified,Hopkinson (Francis) Elementary,90720
30,73924,6029052,01,0000,2011-2012,Orange,Los Alamitos Unified,Weaver (Jack L.) Elementary,90720
30,73924,6029060,01,0000,2011-2012,Orange,Los Alamitos Unified,Los Alamitos Elementary,90720
30,73924,6029078,01,0000,2011-2012,Orange,Los Alamitos Unified,Lee (Richard Henry) Elementary,90720
30,73924,6029086,01,0000,2011-2012,Orange,Los Alamitos Unified,Rossmoor Elementary,90720
30,73924,6030514,01,0000,2011-2012,Orange,Los Alamitos Unified,J. H. McGaugh Elementary,90740
30,73924,6058853,01,0000,2011-2012,Orange,Los Alamitos Unified,Oak Middle,90720
30,73924,6058879,01,0000,2011-2012,Orange,Los Alamitos Unified,McAuliffe Middle,90720
31,00000,0000000,03,0000,2011-2012,Placer,,,
31,10314,0000000,02,0000,2011-2012,Placer,Placer County Office of Education,,95603
31,10314,0115675,01,0000,2011-2012,Placer,Placer County Office of Education,iLearn Academy,95722
31,10314,3130101,01,0000,2011-2012,Placer,Placer County Office of Education,Placer County Court Schools,95603
31,10314,3130259,01,0000,2011-2012,Placer,Placer County Office of Education,Placer County Community School,95603
31,10314,6069322,01,0000,2011-2012,Placer,Placer County Office of Education,Placer County Special Education,95603
31,66761,0000000,02,0000,2011-2012,Placer,Ackerman Elementary,,95603
31,66761,6031009,10,00D9,2011-2012,Placer,Ackerman Elementary,Bowman Charter,95603
31,66787,0000000,02,0000,2011-2012,Placer,Auburn Union Elementary,,95603
31,66787,6031058,01,0000,2011-2012,Placer,Auburn Union Elementary,Rock Creek Elementary,95603
31,66787,6109680,01,0000,2011-2012,Placer,Auburn Union Elementary,Skyridge Elementary,95603
31,66787,6112700,01,0000,2011-2012,Placer,Auburn Union Elementary,Auburn Elementary,95603
31,66787,6031033,10,1226,2011-2012,Placer,Auburn Union Elementary,EV Cain 21st Century STEM Charter,95603
31,66795,0000000,02,0000,2011-2012,Placer,Colfax Elementary,,95713
31,66795,6031066,01,0000,2011-2012,Placer,Colfax Elementary,Colfax Elementary,95713
31,66795,0000000,02,1064,2011-2012,Placer,CORE Placer Charter,,95713
31,66795,0119214,09,1064,2011-2012,Placer,CORE Placer Charter,CORE Placer Charter,95713
31,66803,0000000,02,0000,2011-2012,Placer,Dry Creek Joint Elementary,,95747
31,66803,0111104,01,0000,2011-2012,Placer,Dry Creek Joint Elementary,Barrett Ranch Elementary,95843
31,66803,0116574,01,0000,2011-2012,Placer,Dry Creek Joint Elementary,Creekview Ranch Middle,95747
31,66803,6031074,01,0000,2011-2012,Placer,Dry Creek Joint Elementary,Dry Creek Elementary,95747
31,66803,6108963,01,0000,2011-2012,Placer,Dry Creek Joint Elementary,Heritage Oak Elementary,95747
31,66803,6109862,01,0000,2011-2012,Placer,Dry Creek Joint Elementary,Antelope Meadows Elementary,95843
31,66803,6112072,01,0000,2011-2012,Placer,Dry Creek Joint Elementary,Antelope Crossing Middle,95843
31,66803,6112403,01,0000,2011-2012,Placer,Dry Creek Joint Elementary,Quail Glen Elementary,95747
31,66803,6115596,01,0000,2011-2012,Placer,Dry Creek Joint Elementary,Olive Grove Elementary,95843
31,66803,6115604,01,0000,2011-2012,Placer,Dry Creek Joint Elementary,Silverado Middle,95747
31,66803,6119887,01,0000,2011-2012,Placer,Dry Creek Joint Elementary,Coyote Ridge Elementary,95747
31,66829,0000000,02,0000,2011-2012,Placer,Eureka Union,,95746
31,66829,6031108,01,0000,2011-2012,Placer,Eureka Union,Greenhills Elementary,95746
31,66829,6101778,01,0000,2011-2012,Placer,Eureka Union,Cavitt (Willma) Junior High,95746
31,66829,6109029,01,0000,2011-2012,Placer,Eureka Union,Oakhills Elementary,95746
31,66829,6111702,01,0000,2011-2012,Placer,Eureka Union,Ridgeview Elementary,95746
